Date,Open,High,Low,Close,Adj Close,Volume
2020-10-23,345.929993,345.989990,343.130005,345.779999,328.332794,49143900
2020-10-26,342.130005,342.980011,335.619995,339.390015,322.265259,91473000
2020-10-27,339.760010,340.119995,337.989990,338.220001,321.154297,65994100
2020-10-28,332.100006,338.250000,326.130005,326.660004,310.177521,127094300
2020-10-29,326.910004,333.399994,325.089996,329.980011,313.329956,90597700
2020-10-30,328.279999,329.690002,322.600006,326.540009,310.063599,120287300
2020-11-02,330.200012,332.359985,327.239990,330.200012,313.538910,86068300
2020-11-03,333.690002,338.250000,330.290009,336.029999,319.074768,93294200
2020-11-04,340.859985,347.940002,339.589996,343.540009,326.205872,126959700
2020-11-05,349.239990,352.190002,348.859985,350.239990,332.567719,82039700
2020-11-06,349.929993,351.510010,347.649994,350.160004,332.491852,74973000
2020-11-09,363.970001,364.380005,354.059998,354.559998,336.669800,172304200
2020-11-10,353.489990,355.179993,350.510010,354.040009,336.176056,85552000
2020-11-11,356.399994,357.559998,355.059998,356.670013,338.673340,58649000
2020-11-12,355.579987,356.720001,351.260010,353.209991,335.387878,67546200
2020-11-13,355.269989,358.899994,354.709991,358.100006,340.031158,62892200
2020-11-16,360.980011,362.779999,359.589996,362.570007,344.275635,74541100
2020-11-17,359.970001,361.920013,358.339996,360.619995,342.423981,66111000
2020-11-18,360.910004,361.500000,356.239990,356.279999,338.302979,70591300
2020-11-19,355.600006,358.179993,354.149994,357.779999,339.727264,59940900
2020-11-20,357.500000,357.720001,355.250000,355.329987,337.400940,70417300
2020-11-23,357.279999,358.820007,354.869995,357.459991,339.423401,63230600
2020-11-24,360.209991,363.809998,359.290009,363.220001,344.892822,62415900
2020-11-25,363.130005,363.160004,361.480011,362.660004,344.361084,45330900
2020-11-27,363.839996,364.179993,362.579987,363.670013,345.320160,28514100
2020-11-30,362.829987,363.119995,359.170013,362.059998,343.791260,83872700
2020-12-01,365.570007,367.679993,364.929993,366.019989,347.551483,74231400
2020-12-02,364.820007,366.959991,364.200012,366.790009,348.282715,45927000
2020-12-03,366.679993,368.190002,365.500000,366.690002,348.187653,62882000
2020-12-04,367.320007,369.850006,367.220001,369.850006,351.188324,50749900
2020-12-07,369.019989,369.619995,367.720001,369.089996,350.466614,48944300
2020-12-08,367.720001,370.779999,367.670013,370.170013,351.492157,42458900
2020-12-09,370.880005,371.049988,365.950012,366.850006,348.339661,74098300
2020-12-10,365.369995,367.859985,364.429993,366.730011,348.225708,57735400
2020-12-11,364.899994,366.739990,363.260010,366.299988,347.817352,57698600
2020-12-14,368.640015,369.799988,364.470001,364.660004,346.260132,69216200
2020-12-15,367.399994,369.589996,365.920013,369.589996,350.941376,63865300
2020-12-16,369.820007,371.160004,368.869995,370.170013,351.492157,58420500
2020-12-17,371.940002,372.459991,371.049988,372.239990,353.457672,64119500
2020-12-18,370.970001,371.149994,367.019989,369.179993,352.046326,136542300
2020-12-21,364.970001,378.459991,362.029999,367.859985,350.787628,96386700
2020-12-22,368.209991,368.329987,366.029999,367.239990,350.196472,47949000
2020-12-23,368.279999,369.619995,367.220001,367.570007,350.511078,46201400
2020-12-24,368.079987,369.029999,367.450012,369.000000,351.874756,26457900
2020-12-28,371.739990,372.589996,371.070007,372.170013,354.897614,39000400
2020-12-29,373.809998,374.000000,370.829987,371.459991,354.220551,53680500
2020-12-30,372.339996,373.100006,371.570007,371.989990,354.725952,49455300
2020-12-31,371.779999,374.660004,371.230011,373.880005,356.528259,78520700
2021-01-04,375.309998,375.450012,364.820007,368.790009,351.674438,110210800
2021-01-05,368.100006,372.500000,368.049988,371.329987,354.096497,66426200
2021-01-06,369.709991,376.980011,369.119995,373.549988,356.213562,107997700
2021-01-07,376.100006,379.899994,375.910004,379.100006,361.506012,68766800
2021-01-08,380.589996,381.489990,377.100006,381.260010,363.565796,71677200
2021-01-11,377.850006,380.579987,377.720001,378.690002,361.115021,51034700
2021-01-12,378.890015,379.859985,376.359985,378.769989,361.191315,52547700
2021-01-13,378.690002,380.859985,377.850006,379.790009,362.163971,45303600
2021-01-14,380.589996,381.130005,378.100006,378.459991,360.895691,49989100
2021-01-15,376.720001,377.579987,373.700012,375.700012,358.263794,107160000
2021-01-19,378.339996,379.230011,376.750000,378.649994,361.076843,51233300
2021-01-20,381.109985,384.790009,380.690002,383.890015,366.073730,61836100
2021-01-21,384.489990,384.950012,383.250000,384.239990,366.407410,47840100
2021-01-22,382.250000,384.130005,381.839996,382.880005,365.110565,52860500
2021-01-25,383.670013,384.769989,378.459991,384.390015,366.550568,70402000
2021-01-26,385.410004,385.850006,383.540009,383.790009,365.978363,42665300
2021-01-27,380.220001,380.320007,372.010010,374.410004,357.033661,123351100
2021-01-28,376.359985,381.929993,375.890015,377.630005,360.104187,94198100
2021-01-29,375.630005,376.670013,368.269989,370.070007,352.895050,126765100
2021-02-01,373.720001,377.339996,370.380005,376.230011,358.769226,75817600
2021-02-02,379.649994,383.220001,376.320007,381.549988,363.842255,64450700
2021-02-03,382.440002,383.700012,380.480011,381.850006,364.128418,52427100
2021-02-04,382.959991,386.239990,381.970001,386.190002,368.266968,47142600
2021-02-05,388.200012,388.470001,386.140015,387.709991,369.716370,48669800
2021-02-08,389.269989,390.559998,388.350006,390.510010,372.386444,38365200
2021-02-09,389.609985,390.890015,389.170013,390.250000,372.138489,35551100
2021-02-10,392.119995,392.279999,387.500000,390.079987,371.976379,59154400
2021-02-11,391.239990,391.690002,388.100006,390.709991,372.577118,42913300
2021-02-12,389.850006,392.899994,389.769989,392.640015,374.417633,50593300
2021-02-16,393.959991,394.170013,391.529999,392.299988,374.093414,50972400
2021-02-17,390.420013,392.660004,389.329987,392.390015,374.179199,52290600
2021-02-18,389.589996,391.519989,387.739990,390.720001,372.586700,59712800
2021-02-19,392.070007,392.380005,389.549988,390.029999,371.928711,83241000
2021-02-22,387.059998,389.619995,386.739990,387.029999,369.068024,67414200
2021-02-23,384.660004,388.950012,380.200012,387.500000,369.516113,107284100
2021-02-24,386.329987,392.230011,385.269989,391.769989,373.587952,72433900
2021-02-25,390.410004,391.880005,380.779999,382.329987,364.586060,146670500
2021-02-26,384.350006,385.579987,378.230011,380.359985,362.707550,152701600
2021-03-01,385.589996,390.920013,380.570007,389.579987,371.499603,105348800
2021-03-02,389.820007,390.070007,386.000000,386.540009,368.600708,79595300
2021-03-03,385.790009,386.829987,381.309998,381.420013,363.718323,119940200
2021-03-04,381.220001,384.000000,371.880005,376.700012,359.217377,183433000
2021-03-05,380.459991,384.760010,372.640015,383.630005,365.825745,152039600
2021-03-08,384.660004,387.679993,381.420013,381.720001,364.004456,123149200
2021-03-09,385.850006,389.910004,385.309998,387.170013,369.201477,113633600
2021-03-10,389.690002,391.399994,388.170013,389.579987,371.499603,109899400
2021-03-11,392.230011,395.649994,391.739990,393.529999,375.266266,86245000
2021-03-12,392.070007,394.209991,391.200012,394.059998,375.771729,64653600
2021-03-15,394.329987,396.690002,392.029999,396.410004,378.012665,73427200
2021-03-16,397.070007,397.829987,395.079987,395.910004,377.535858,73722500
2021-03-17,394.529999,398.119995,393.299988,397.260010,378.823181,97959300
2021-03-18,394.480011,396.720001,390.750000,391.480011,373.311493,115349100
2021-03-19,389.880005,391.570007,387.149994,389.480011,372.620697,113624500
2021-03-22,390.029999,394.070007,389.970001,392.589996,375.596069,73778600
2021-03-23,391.910004,393.459991,388.660004,389.500000,372.639801,90686600
2021-03-24,391.000000,392.750000,387.470001,387.519989,370.745514,97588600
2021-03-25,385.980011,390.549988,383.899994,389.700012,372.831207,116128600
2021-03-26,390.929993,396.410004,390.290009,395.980011,378.839325,114409100
2021-03-29,394.399994,396.750000,392.809998,395.779999,378.647980,108107600
2021-03-30,394.420013,395.450012,393.019989,394.730011,377.643433,76262200
2021-03-31,395.339996,398.000000,395.309998,396.329987,379.174164,112734200
2021-04-01,398.399994,400.670013,398.179993,400.609985,383.268860,99682900
2021-04-05,403.459991,406.940002,403.380005,406.359985,388.769989,91684800
2021-04-06,405.760010,407.239990,405.399994,406.119995,388.540405,62021000
2021-04-07,405.940002,406.959991,405.450012,406.589996,388.990051,55836300
2021-04-08,407.929993,408.579987,406.929993,408.519989,390.836517,57863100
2021-04-09,408.390015,411.670013,408.260010,411.489990,393.677887,61104600
2021-04-12,410.850006,411.929993,410.200012,411.640015,393.821503,56704900
2021-04-13,411.529999,413.529999,411.119995,412.859985,394.988617,56551000
2021-04-14,412.829987,413.959991,410.869995,411.450012,393.639679,61659900
2021-04-15,413.739990,416.160004,413.690002,415.869995,397.868408,60229800
2021-04-16,417.250000,417.910004,415.730011,417.260010,399.198242,82037300
2021-04-19,416.260010,416.739990,413.790009,415.209991,397.236908,78498500
2021-04-20,413.910004,415.089996,410.589996,412.170013,394.328552,81851800
2021-04-21,411.510010,416.290009,411.359985,416.070007,398.059692,66793000
2021-04-22,415.890015,416.779999,411.130005,412.269989,394.424164,97582800
2021-04-23,412.869995,418.250000,412.790009,416.739990,398.700714,73209200
2021-04-26,417.440002,418.220001,416.809998,417.609985,399.533020,52182400
2021-04-27,417.929993,418.140015,416.299988,417.519989,399.446869,51303100
2021-04-28,417.809998,419.010010,416.899994,417.399994,399.332062,51238900
2021-04-29,420.320007,420.720001,416.440002,420.059998,401.876984,78544300
2021-04-30,417.630005,418.540009,416.339996,417.299988,399.236450,85527000
2021-05-03,419.429993,419.839996,417.670013,418.200012,400.097534,68128300
2021-05-04,416.070007,416.600006,411.670013,415.619995,397.629181,101591200
2021-05-05,417.380005,417.630005,415.149994,415.750000,397.753571,60162200
2021-05-06,415.829987,419.209991,413.679993,419.070007,400.929810,74321400
2021-05-07,419.890015,422.820007,419.160004,422.119995,403.847778,67733800
2021-05-10,422.500000,422.739990,417.809998,417.940002,399.848785,81852400
2021-05-11,413.100006,415.269989,410.059998,414.209991,396.280212,116888000
2021-05-12,411.230011,412.589996,404.000000,405.410004,387.861115,134811000
2021-05-13,407.070007,412.350006,407.019989,410.279999,392.520294,106394000
2021-05-14,413.209991,417.489990,413.179993,416.579987,398.547577,82201600
2021-05-17,415.390015,416.390015,413.359985,415.519989,397.533508,65129200
2021-05-18,415.799988,416.059998,411.769989,411.940002,394.108490,59810200
2021-05-19,406.920013,411.049988,405.329987,410.859985,393.075134,106467100
2021-05-20,411.799988,416.630005,411.670013,415.279999,397.303894,78022200
2021-05-21,416.869995,418.200012,414.450012,414.940002,396.978546,76578700
2021-05-24,417.339996,420.320007,417.079987,419.170013,401.025482,51376700
2021-05-25,420.329987,420.709991,417.619995,418.239990,400.135742,57451400
2021-05-26,418.869995,419.609985,417.760010,419.070007,400.929810,43088600
2021-05-27,420.170013,420.720001,418.989990,419.290009,401.140320,56707700
2021-05-28,420.970001,421.250000,419.790009,420.040009,401.857880,58520200
2021-06-01,422.570007,422.720001,419.200012,419.670013,401.503876,54216600
2021-06-02,420.369995,421.230011,419.290009,420.329987,402.135223,49097100
2021-06-03,417.850006,419.989990,416.279999,418.769989,400.642792,58138800
2021-06-04,420.750000,422.920013,418.839996,422.600006,404.307007,55938800
2021-06-07,422.589996,422.779999,421.190002,422.190002,403.914795,51555000
2021-06-08,423.109985,423.209991,420.320007,422.279999,404.000885,47134300
2021-06-09,423.179993,423.260010,421.410004,421.649994,403.398163,48436300
2021-06-10,422.959991,424.630005,421.549988,423.609985,405.273254,51020100
2021-06-11,424.200012,424.429993,422.820007,424.309998,405.942993,45570800
2021-06-14,424.429993,425.369995,423.100006,425.260010,406.851898,42358500
2021-06-15,425.420013,425.459991,423.540009,424.480011,406.105652,51508500
2021-06-16,424.630005,424.869995,419.920013,422.109985,403.838226,80386100
2021-06-17,421.670013,423.019989,419.320007,421.970001,403.704346,90949700
2021-06-18,417.089996,417.829987,414.700012,414.920013,398.258148,118676300
2021-06-21,416.799988,421.059998,415.929993,420.859985,403.959564,72822000
2021-06-22,420.850006,424.000000,420.079987,423.109985,406.119263,57700300
2021-06-23,423.190002,424.049988,422.510010,422.600006,405.629730,49445400
2021-06-24,424.890015,425.549988,424.619995,425.100006,408.029358,45110300
2021-06-25,425.899994,427.089996,425.549988,426.609985,409.478760,58129500
2021-06-28,427.170013,427.649994,425.890015,427.470001,410.304199,53159600
2021-06-29,427.880005,428.559998,427.130005,427.700012,410.524963,35970500
2021-06-30,427.209991,428.779999,427.179993,428.059998,410.870514,64827900
2021-07-01,428.869995,430.600006,428.799988,430.429993,413.145325,53441000
2021-07-02,431.670013,434.100006,430.519989,433.720001,416.303192,57697700
2021-07-06,433.779999,434.010010,430.010010,432.929993,415.544922,68710400
2021-07-07,433.660004,434.760010,431.510010,434.459991,417.013489,63549500
2021-07-08,428.779999,431.730011,427.519989,430.920013,413.615723,97595200
2021-07-09,432.529999,435.839996,430.709991,435.519989,418.030884,76238600
2021-07-12,435.429993,437.350006,434.970001,437.079987,419.528229,52889600
2021-07-13,436.239990,437.839996,435.309998,435.589996,418.098083,52911300
2021-07-14,437.399994,437.920013,434.910004,436.239990,418.721985,64130400
2021-07-15,434.809998,435.529999,432.720001,434.750000,417.291870,55126400
2021-07-16,436.010010,436.059998,430.920013,431.339996,414.018768,75874700
2021-07-19,426.190002,431.410004,421.970001,424.970001,407.904572,147987000
2021-07-20,425.679993,432.420013,424.829987,431.059998,413.750000,99608200
2021-07-21,432.339996,434.700012,431.010010,434.549988,417.099915,64724400
2021-07-22,434.739990,435.720001,433.690002,435.459991,417.973267,47878500
2021-07-23,437.519989,440.299988,436.790009,439.940002,422.273438,63766600
2021-07-26,439.309998,441.029999,439.260010,441.019989,423.310028,43719200
2021-07-27,439.910004,439.940002,435.989990,439.010010,421.380768,67397100
2021-07-28,439.679993,440.299988,437.309998,438.829987,421.207977,52472400
2021-07-29,439.820007,441.799988,439.809998,440.649994,422.954926,47435300
2021-07-30,437.910004,440.059998,437.769989,438.510010,420.900909,68951200
2021-08-02,440.339996,440.929993,437.209991,437.589996,420.017822,58783300
2021-08-03,438.440002,441.279999,436.100006,441.149994,423.434845,58053900
2021-08-04,439.779999,441.119995,438.730011,438.980011,421.351959,46732200
2021-08-05,440.220001,441.850006,439.880005,441.760010,424.020355,38969700
2021-08-06,442.100006,442.940002,441.799988,442.489990,424.721008,46930000
2021-08-09,442.459991,442.799988,441.309998,442.130005,424.375549,41222600
2021-08-10,442.609985,443.440002,441.880005,442.679993,424.903381,43339300
2021-08-11,443.820007,443.880005,442.619995,443.779999,425.959259,44034300
2021-08-12,443.619995,445.260010,442.660004,445.109985,427.235809,38909400
2021-08-13,445.589996,445.940002,445.070007,445.920013,428.013306,39470300
2021-08-16,444.529999,447.109985,442.869995,446.970001,429.021118,73740000
2021-08-17,444.239990,444.959991,440.850006,444.040009,426.208832,92673900
2021-08-18,442.959991,444.630005,438.920013,439.179993,421.543945,89351900
2021-08-19,436.269989,441.140015,436.119995,439.859985,422.196594,92812200
2021-08-20,440.230011,443.709991,439.709991,443.359985,425.556122,72008700
2021-08-23,445.160004,448.230011,443.440002,447.260010,429.299500,54973000
2021-08-24,447.970001,448.540009,447.420013,447.970001,429.980988,38744700
2021-08-25,448.170013,449.459991,447.769989,448.910004,430.883240,40529700
2021-08-26,448.609985,448.859985,446.160004,446.260010,428.339630,57829600
2021-08-27,447.119995,450.649994,447.059998,450.250000,432.169403,77235100
2021-08-30,450.970001,453.070007,450.709991,452.230011,434.069916,48357400
2021-08-31,452.130005,452.489990,450.920013,451.559998,433.426788,59300200
2021-09-01,452.559998,453.109985,451.549988,451.799988,433.657166,48721400
2021-09-02,453.320007,454.049988,451.910004,453.190002,434.991394,42501000
2021-09-03,451.980011,453.630005,451.549988,453.079987,434.885742,47170500
2021-09-07,452.709991,452.809998,450.739990,451.459991,433.330841,51671500
2021-09-08,450.890015,451.670013,448.859985,450.910004,432.802887,56181900
2021-09-09,450.700012,452.570007,448.720001,448.980011,430.950409,57970400
2021-09-10,451.040009,451.489990,445.309998,445.440002,427.552582,89948200
2021-09-13,448.640015,448.920013,444.109985,446.579987,428.646729,83738600
2021-09-14,448.119995,448.339996,443.220001,444.170013,426.333618,78197100
2021-09-15,444.619995,448.410004,443.440002,447.880005,429.894531,78792200
2021-09-16,447.320007,448.359985,444.019989,447.170013,429.213165,77786700
2021-09-17,444.920013,445.369995,441.019989,441.399994,425.032135,118425000
2021-09-20,434.880005,436.559998,428.859985,434.040009,417.945068,166445500
2021-09-21,436.529999,437.910004,433.070007,433.630005,417.550201,92526100
2021-09-22,436.049988,440.029999,433.750000,437.859985,421.623383,102350100
2021-09-23,439.850006,444.890015,439.600006,443.179993,426.746063,76396000
2021-09-24,441.440002,444.670013,441.209991,443.910004,427.449036,62094800
2021-09-27,442.809998,444.049988,441.899994,442.640015,426.226166,61371100
2021-09-28,439.690002,440.040009,432.940002,433.720001,417.636902,130436300
2021-09-29,435.190002,437.040009,433.850006,434.450012,418.339935,82329200
2021-09-30,436.019989,436.769989,428.779999,429.140015,413.226746,140506000
2021-10-01,430.980011,436.029999,427.230011,434.239990,418.137634,129240100
2021-10-04,433.000000,433.959991,426.359985,428.640015,412.745270,128570000
2021-10-05,430.239990,435.489990,429.390015,433.100006,417.039917,90682500
2021-10-06,429.269989,435.119995,427.540009,434.899994,418.773132,113032200
2021-10-07,438.390015,441.679993,438.200012,438.660004,422.393768,72437500
2021-10-08,439.480011,439.890015,437.190002,437.859985,421.623383,74557400
2021-10-11,437.160004,440.260010,434.619995,434.690002,418.570923,65233300
2021-10-12,435.670013,436.100006,432.779999,433.619995,417.540588,71181200
2021-10-13,434.709991,436.049988,431.540009,435.179993,419.042725,72974000
2021-10-14,439.079987,442.660004,438.579987,442.500000,426.091339,70236800
2021-10-15,444.750000,446.260010,444.089996,445.869995,429.336365,66260200
2021-10-18,443.970001,447.549988,443.269989,447.190002,430.607452,62213200
2021-10-19,448.920013,450.709991,448.269989,450.640015,433.929535,46996800
2021-10-20,451.130005,452.730011,451.010010,452.410004,435.633881,49571600
2021-10-21,451.769989,453.829987,451.309998,453.589996,436.770050,41305400
2021-10-22,453.130005,454.670013,451.049988,453.119995,436.317474,58845100
2021-10-25,454.279999,455.899994,452.390015,455.549988,438.657410,45214500
2021-10-26,457.200012,458.489990,455.559998,455.959991,439.052216,56075100
2021-10-27,456.450012,457.160004,453.859985,453.940002,437.107147,72438000
2021-10-28,455.459991,458.399994,455.450012,458.320007,441.324677,51437900
2021-10-29,455.869995,459.559998,455.559998,459.250000,442.220215,70162400
2021-11-01,460.299988,460.700012,458.200012,460.040009,442.980957,48433600
2021-11-02,460.220001,462.230011,460.079987,461.899994,444.771942,48908400
2021-11-03,461.299988,465.149994,460.829987,464.720001,447.487396,52509800
2021-11-04,465.359985,467.000000,464.989990,466.910004,449.596161,52847100
2021-11-05,469.279999,470.649994,466.920013,468.529999,451.156067,66390600
2021-11-08,469.700012,470.230011,468.200012,468.929993,451.541260,50405200
2021-11-09,469.320007,469.570007,465.880005,467.380005,450.048798,51149100
2021-11-10,465.579987,467.380005,462.040009,463.619995,446.428131,69429700
2021-11-11,465.209991,465.290009,463.750000,463.769989,446.572601,34848500
2021-11-12,465.119995,467.859985,464.109985,467.269989,449.942841,53466700
2021-11-15,468.640015,468.809998,466.230011,467.429993,450.096893,46980500
2021-11-16,467.149994,470.489990,467.070007,469.279999,451.878265,48857500
2021-11-17,469.000000,469.190002,467.480011,468.140015,450.780579,47858300
2021-11-18,469.239990,470.010010,466.339996,469.730011,452.311584,50625600
2021-11-19,469.609985,470.940002,468.500000,468.890015,451.502747,57315600
2021-11-22,470.890015,473.540009,467.350006,467.570007,450.231750,72762000
2021-11-23,467.220001,469.100006,464.450012,468.190002,450.828705,73206500
2021-11-24,466.059998,469.570007,465.190002,469.440002,452.032410,61858800
2021-11-26,462.339996,463.899994,457.769989,458.970001,441.950562,112669600
2021-11-29,464.070007,466.559998,461.730011,464.600006,447.371826,86268800
2021-11-30,462.000000,464.029999,455.299988,455.559998,438.667053,148559600
2021-12-01,461.640015,464.670013,450.290009,450.500000,433.794647,131939200
2021-12-02,450.730011,459.070007,450.309998,457.399994,440.438843,127637800
2021-12-03,459.170013,460.299988,448.920013,453.420013,436.606415,137331600
2021-12-06,456.130005,460.790009,453.559998,458.790009,441.777283,98977500
2021-12-07,464.410004,468.880005,458.649994,468.279999,450.915314,95484700
2021-12-08,468.700012,470.000000,466.829987,469.519989,452.109375,72238800
2021-12-09,468.149994,469.630005,466.140015,466.350006,449.056915,61272600
2021-12-10,469.230011,470.899994,466.510010,470.739990,453.284149,77159800
2021-12-13,470.190002,470.559998,466.269989,466.570007,449.268768,87724700
2021-12-14,463.089996,465.739990,460.250000,463.359985,446.177795,97264100
2021-12-15,463.420013,470.859985,460.739990,470.600006,453.149353,116899300
2021-12-16,472.570007,472.869995,464.799988,466.450012,449.153229,116568600
2021-12-17,461.549988,464.739990,458.059998,459.869995,444.372955,135511600
2021-12-20,454.480011,455.399994,451.140015,454.980011,439.647736,107134800
2021-12-21,458.609985,463.209991,456.309998,463.059998,447.455444,69806300
2021-12-22,462.790009,467.809998,462.579987,467.690002,451.929413,58890200
2021-12-23,468.750000,472.190002,468.640015,470.600006,454.741364,56439700
2021-12-27,472.059998,477.309998,472.010010,477.260010,461.176941,56808600
2021-12-28,477.720001,478.809998,476.059998,476.869995,460.800079,47274600
2021-12-29,476.980011,478.559998,475.920013,477.480011,461.389526,54503000
2021-12-30,477.929993,479.000000,475.670013,476.160004,460.113983,55329000
2021-12-31,475.640015,476.859985,474.670013,474.959991,458.954376,65237400
2022-01-03,476.299988,477.850006,473.850006,477.709991,461.611694,72668200
2022-01-04,479.220001,479.980011,475.579987,477.549988,461.457153,71178700
2022-01-05,477.160004,477.980011,468.279999,468.380005,452.596191,104538900
2022-01-06,467.890015,470.820007,465.429993,467.940002,452.170990,86858900
2022-01-07,467.950012,469.200012,464.649994,466.089996,450.383392,85111600
2022-01-10,462.700012,465.739990,456.600006,465.510010,449.822876,119362000
2022-01-11,465.230011,469.850006,462.049988,469.750000,453.919983,74303100
2022-01-12,471.589996,473.200012,468.940002,471.019989,455.147156,67605400
2022-01-13,472.190002,472.880005,463.440002,464.529999,448.875916,91173100
2022-01-14,461.190002,465.089996,459.899994,464.720001,449.059540,95890900
2022-01-18,459.739990,459.959991,455.309998,456.489990,441.106842,109709100
2022-01-19,458.130005,459.609985,451.459991,451.750000,436.526550,109357600
2022-01-20,453.750000,458.739990,444.500000,446.750000,431.695099,122379700
2022-01-21,445.559998,448.059998,437.950012,437.980011,423.220581,202271200
2022-01-24,432.029999,440.380005,420.760010,439.839996,425.017944,251783900
2022-01-25,433.059998,439.720001,427.149994,434.470001,419.828918,167997300
2022-01-26,440.720001,444.040009,428.859985,433.380005,418.775635,186391100
2022-01-27,438.260010,441.589996,429.450012,431.239990,416.707733,149878300
2022-01-28,432.679993,442.000000,427.820007,441.950012,427.056854,164457400
2022-01-31,441.239990,450.279999,439.809998,449.910004,434.748566,152251400
2022-02-01,450.679993,453.630005,446.940002,452.950012,437.686127,123155400
2022-02-02,455.500000,458.119995,453.049988,457.350006,441.937897,117361000
2022-02-03,450.950012,452.970001,445.709991,446.600006,431.550140,118024400
2022-02-04,446.350006,452.779999,443.829987,448.700012,433.579407,118454400
2022-02-07,449.510010,450.989990,445.850006,447.260010,432.187897,84472900
2022-02-08,446.730011,451.920013,445.220001,450.940002,435.743835,81012000
2022-02-09,455.220001,457.880005,455.010010,457.540009,442.121429,92589900
2022-02-10,451.339996,457.709991,447.200012,449.320007,434.178497,140103700
2022-02-11,449.410004,451.609985,438.940002,440.459991,425.617035,153214600
2022-02-14,439.920013,441.600006,435.339996,439.019989,424.225525,123006300
2022-02-15,443.730011,446.279999,443.179993,446.100006,431.067017,88482700
2022-02-16,443.929993,448.059998,441.940002,446.600006,431.550140,84863600
2022-02-17,443.220001,446.570007,436.420013,437.059998,422.331573,102259100
2022-02-18,437.329987,438.660004,431.820007,434.230011,419.596985,132642900
2022-02-22,431.890015,435.500000,425.859985,429.570007,415.094055,124391800
2022-02-23,432.660004,433.260010,421.350006,421.950012,407.730774,132578000
2022-02-24,411.019989,428.760010,410.640015,428.299988,413.866821,213942900
2022-02-25,429.609985,437.839996,427.859985,437.750000,422.998352,121804500
2022-02-28,432.029999,438.200012,430.700012,436.630005,421.916107,145615000
2022-03-01,435.040009,437.170013,427.109985,429.980011,415.490234,137785900
2022-03-02,432.369995,439.720001,431.570007,437.890015,423.133667,117726500
2022-03-03,440.470001,441.109985,433.799988,435.709991,421.027100,105501700
2022-03-04,431.750000,433.369995,427.880005,432.170013,417.606384,113978200
2022-03-07,431.549988,432.299988,419.359985,419.429993,405.295654,137896600
2022-03-08,419.619995,427.209991,415.119995,416.250000,402.222870,164772700
2022-03-09,425.140015,429.510010,422.820007,427.410004,413.006836,116990800
2022-03-10,422.519989,426.429993,420.440002,425.480011,411.141846,93972700
2022-03-11,428.119995,428.769989,419.529999,420.070007,405.914185,95636300
2022-03-14,420.890015,424.549988,415.790009,417.000000,402.947601,95729200
2022-03-15,419.769989,426.839996,418.420013,426.170013,411.808624,106219100
2022-03-16,429.890015,435.679993,424.799988,435.619995,420.940125,144954800
2022-03-17,433.589996,441.070007,433.190002,441.070007,426.206451,102676900
2022-03-18,438.000000,444.859985,437.220001,444.519989,430.874634,106345500
2022-03-21,444.339996,446.459991,440.679993,444.390015,430.748596,88349800
2022-03-22,445.859985,450.579987,445.859985,449.589996,435.789001,74650400
2022-03-23,446.910004,448.489990,443.709991,443.799988,430.176697,79426100
2022-03-24,445.940002,450.500000,444.760010,450.489990,436.661377,64736900
2022-03-25,451.160004,452.980011,448.429993,452.690002,438.793854,77101300
2022-03-28,452.059998,455.910004,450.059998,455.910004,441.914978,68529800
2022-03-29,460.019989,462.070007,457.179993,461.549988,447.381866,86581500
2022-03-30,460.339996,461.200012,456.470001,458.700012,444.619385,79666900
2022-03-31,457.890015,458.760010,451.160004,451.640015,437.776062,121699900
2022-04-01,453.309998,453.459991,449.140015,452.920013,439.016754,89048800
2022-04-04,453.130005,456.910004,452.260010,456.799988,442.777679,59601000
2022-04-05,455.220001,457.829987,449.820007,451.029999,437.184753,74214500
2022-04-06,446.890015,448.929993,443.470001,446.519989,432.813263,106898000
2022-04-07,445.589996,450.690002,443.529999,448.769989,434.994202,78097200
2022-04-08,447.970001,450.630005,445.940002,447.570007,433.831024,79272700
2022-04-11,444.109985,445.000000,439.390015,439.920013,426.415894,89770500
2022-04-12,443.079987,445.750000,436.649994,438.290009,424.835907,84363600
2022-04-13,438.029999,444.109985,437.839996,443.309998,429.701782,74070400
2022-04-14,443.549988,444.730011,437.679993,437.790009,424.351257,97869500
2022-04-18,436.809998,439.750000,435.609985,437.970001,424.525726,66002500
2022-04-19,437.859985,445.799988,437.679993,445.040009,431.378723,77821000
2022-04-20,446.920013,447.570007,443.480011,444.709991,431.058777,65224400
2022-04-21,448.540009,450.010010,437.100006,438.059998,424.612976,85417300
2022-04-22,436.910004,438.079987,425.440002,426.040009,412.961945,132471800
2022-04-25,423.670013,428.690002,418.839996,428.510010,415.356110,119647700
2022-04-26,425.829987,426.040009,416.070007,416.100006,403.327026,103996300
2022-04-27,417.239990,422.920013,415.010010,417.269989,404.461090,122030000
2022-04-28,422.290009,429.640015,417.600006,427.809998,414.677521,105449100
2022-04-29,423.589996,425.869995,411.209991,412.000000,399.352905,145491100
2022-05-02,412.070007,415.920013,405.019989,414.480011,401.756775,158312500
2022-05-03,415.010010,418.929993,413.359985,416.380005,403.598419,100028200
2022-05-04,417.079987,429.660004,413.709991,429.059998,415.889221,144247900
2022-05-05,424.549988,425.000000,409.440002,413.809998,401.107330,172929100
2022-05-06,411.100006,414.799988,405.730011,411.339996,398.713135,151770800
2022-05-09,405.100006,406.410004,396.500000,398.170013,385.947479,155586100
